feature,fold_id,test_date,coefficient,model,theme,description
X_feature_short_interest_to_volume_log_ratio_std252,10,2022-07-08,0.005299593321979046,ridge,Short positioning,variability of days to cover over 252 days
X_feature_short_interest_to_volume_log_ratio_std252,11,2024-11-25,0.0045604150121410685,ridge,Short positioning,variability of days to cover over 252 days
X_feature_short_interest_to_volume_log_ratio_std63,0,1998-09-03,0.003293114248663187,ridge,Short positioning,variability of days to cover over 63 days
X_feature_short_interest_to_volume_log_ratio_std63,1,2001-01-22,0.00047203734720824286,ridge,Short positioning,variability of days to cover over 63 days
X_feature_short_interest_to_volume_log_ratio_std63,2,2003-06-13,0.003356352293243011,ridge,Short positioning,variability of days to cover over 63 days
X_feature_short_interest_to_volume_log_ratio_std63,3,2005-10-28,0.0038860298227518797,ridge,Short positioning,variability of days to cover over 63 days
X_feature_short_interest_to_volume_log_ratio_std63,4,2008-03-20,-0.0016484173635641735,ridge,Short positioning,variability of days to cover over 63 days
X_feature_short_interest_to_volume_log_ratio_std63,5,2010-08-06,0.001068525967032959,ridge,Short positioning,variability of days to cover over 63 days
X_feature_short_interest_to_volume_log_ratio_std63,6,2012-12-24,0.0002660723475855775,ridge,Short positioning,variability of days to cover over 63 days
X_feature_short_interest_to_volume_log_ratio_std63,7,2015-05-14,-0.000026768345681678813,ridge,Short positioning,variability of days to cover over 63 days
X_feature_short_interest_to_volume_log_ratio_std63,8,2017-09-29,-0.0006149812543299049,ridge,Short positioning,variability of days to cover over 63 days
X_feature_short_interest_to_volume_log_ratio_std63,9,2020-02-20,-0.0017466335945452254,ridge,Short positioning,variability of days to cover over 63 days
X_feature_short_interest_to_volume_log_ratio_std63,10,2022-07-08,-0.003149493131786585,ridge,Short positioning,variability of days to cover over 63 days
X_feature_short_interest_to_volume_log_ratio_std63,11,2024-11-25,-0.001514890929684043,ridge,Short positioning,variability of days to cover over 63 days
X_feature_volume_log_volume_ratio_max126,0,1998-09-03,0.017916043599446613,ridge,Liquidity & volume,volume relative to its 126-day high
X_feature_volume_log_volume_ratio_max126,1,2001-01-22,0.012619190228482088,ridge,Liquidity & volume,volume relative to its 126-day high
X_feature_volume_log_volume_ratio_max126,2,2003-06-13,0.012273844021062056,ridge,Liquidity & volume,volume relative to its 126-day high
X_feature_volume_log_volume_ratio_max126,3,2005-10-28,0.008399488404393196,ridge,Liquidity & volume,volume relative to its 126-day high
X_feature_volume_log_volume_ratio_max126,4,2008-03-20,0.007682466258605321,ridge,Liquidity & volume,volume relative to its 126-day high
X_feature_volume_log_volume_ratio_max126,5,2010-08-06,0.007113367629547914,ridge,Liquidity & volume,volume relative to its 126-day high
X_feature_volume_log_volume_ratio_max126,6,2012-12-24,0.005829970041910808,ridge,Liquidity & volume,volume relative to its 126-day high
X_feature_volume_log_volume_ratio_max126,7,2015-05-14,0.004832854184011619,ridge,Liquidity & volume,volume relative to its 126-day high
X_feature_volume_log_volume_ratio_max126,8,2017-09-29,0.0023873435178150735,ridge,Liquidity & volume,volume relative to its 126-day high
X_feature_volume_log_volume_ratio_max126,9,2020-02-20,0.0003787196522656207,ridge,Liquidity & volume,volume relative to its 126-day high
X_feature_volume_log_volume_ratio_max126,10,2022-07-08,0.0013767263541618984,ridge,Liquidity & volume,volume relative to its 126-day high
X_feature_volume_log_volume_ratio_max126,11,2024-11-25,0.0016876677206406991,ridge,Liquidity & volume,volume relative to its 126-day high
X_feature_volume_log_volume_ratio_max252,0,1998-09-03,0.0024613989517092705,ridge,Liquidity & volume,volume relative to its 252-day high
X_feature_volume_log_volume_ratio_max252,1,2001-01-22,0.001998008267643551,ridge,Liquidity & volume,volume relative to its 252-day high
X_feature_volume_log_volume_ratio_max252,2,2003-06-13,-0.0021055253067364297,ridge,Liquidity & volume,volume relative to its 252-day high
X_feature_volume_log_volume_ratio_max252,3,2005-10-28,-0.0006266691295119623,ridge,Liquidity & volume,volume relative to its 252-day high
X_feature_volume_log_volume_ratio_max252,4,2008-03-20,-0.003080670954659581,ridge,Liquidity & volume,volume relative to its 252-day high
X_feature_volume_log_volume_ratio_max252,5,2010-08-06,-0.001623530328894655,ridge,Liquidity & volume,volume relative to its 252-day high
X_feature_volume_log_volume_ratio_max252,6,2012-12-24,-0.0009294598130509257,ridge,Liquidity & volume,volume relative to its 252-day high
X_feature_volume_log_volume_ratio_max252,7,2015-05-14,-0.0007137151357407371,ridge,Liquidity & volume,volume relative to its 252-day high
X_feature_volume_log_volume_ratio_max252,8,2017-09-29,0.001368873907874028,ridge,Liquidity & volume,volume relative to its 252-day high
X_feature_volume_log_volume_ratio_max252,9,2020-02-20,0.0021182202423612275,ridge,Liquidity & volume,volume relative to its 252-day high
X_feature_volume_log_volume_ratio_max252,10,2022-07-08,0.0023412269074469805,ridge,Liquidity & volume,volume relative to its 252-day high
X_feature_volume_log_volume_ratio_max252,11,2024-11-25,0.0018474955577403307,ridge,Liquidity & volume,volume relative to its 252-day high
X_feature_volume_log_volume_std126,0,1998-09-03,0.018463926389813423,ridge,Liquidity & volume,how much log volume moved over 126 days
X_feature_volume_log_volume_std126,1,2001-01-22,0.016653653234243393,ridge,Liquidity & volume,how much log volume moved over 126 days
X_feature_volume_log_volume_std126,2,2003-06-13,0.005749304623653491,ridge,Liquidity & volume,how much log volume moved over 126 days
X_feature_volume_log_volume_std126,3,2005-10-28,0.005474632916351159,ridge,Liquidity & volume,how much log volume moved over 126 days
X_feature_volume_log_volume_std126,4,2008-03-20,0.002626098304366072,ridge,Liquidity & volume,how much log volume moved over 126 days
X_feature_volume_log_volume_std126,5,2010-08-06,0.005123259189228217,ridge,Liquidity & volume,how much log volume moved over 126 days
X_feature_volume_log_volume_std126,6,2012-12-24,0.004337731748819351,ridge,Liquidity & volume,how much log volume moved over 126 days
X_feature_volume_log_volume_std126,7,2015-05-14,0.004935502074658871,ridge,Liquidity & volume,how much log volume moved over 126 days
X_feature_volume_log_volume_std126,8,2017-09-29,0.0026618183280030885,ridge,Liquidity & volume,how much log volume moved over 126 days
X_feature_volume_log_volume_std126,9,2020-02-20,0.003093952933947245,ridge,Liquidity & volume,how much log volume moved over 126 days
X_feature_volume_log_volume_std126,10,2022-07-08,0.003115311342601975,ridge,Liquidity & volume,how much log volume moved over 126 days
X_feature_volume_log_volume_std126,11,2024-11-25,0.0037030738312751055,ridge,Liquidity & volume,how much log volume moved over 126 days
X_feature_volume_log_volume_std504,0,1998-09-03,-0.009341392355660597,ridge,Liquidity & volume,how much log volume moved over 504 days
X_feature_volume_log_volume_std504,1,2001-01-22,0.010693199001252651,ridge,Liquidity & volume,how much log volume moved over 504 days
X_feature_volume_log_volume_std504,2,2003-06-13,0.008399350879093012,ridge,Liquidity & volume,how much log volume moved over 504 days
X_feature_volume_log_volume_std504,3,2005-10-28,0.0049696797505021095,ridge,Liquidity & volume,how much log volume moved over 504 days
X_feature_volume_log_volume_std504,4,2008-03-20,0.005729296555121739,ridge,Liquidity & volume,how much log volume moved over 504 days
X_feature_volume_log_volume_std504,5,2010-08-06,0.00011836355406558141,ridge,Liquidity & volume,how much log volume moved over 504 days
X_feature_volume_log_volume_std504,6,2012-12-24,-0.00005426013255297827,ridge,Liquidity & volume,how much log volume moved over 504 days
X_feature_volume_log_volume_std504,7,2015-05-14,0.0010118630986350279,ridge,Liquidity & volume,how much log volume moved over 504 days
X_feature_volume_log_volume_std504,8,2017-09-29,0.00022609591178479604,ridge,Liquidity & volume,how much log volume moved over 504 days
X_feature_volume_log_volume_std504,9,2020-02-20,-0.0014459682085240881,ridge,Liquidity & volume,how much log volume moved over 504 days
X_feature_volume_log_volume_std504,10,2022-07-08,-0.0024211812609185777,ridge,Liquidity & volume,how much log volume moved over 504 days
X_feature_volume_log_volume_std504,11,2024-11-25,-0.0022117475358148417,ridge,Liquidity & volume,how much log volume moved over 504 days
X_feature_volume_log_volume_std63,0,1998-09-03,-0.009190240254004797,ridge,Liquidity & volume,how much log volume moved over 63 days
X_feature_volume_log_volume_std63,1,2001-01-22,-0.0032655075968553624,ridge,Liquidity & volume,how much log volume moved over 63 days
X_feature_volume_log_volume_std63,2,2003-06-13,0.0042514260082195205,ridge,Liquidity & volume,how much log volume moved over 63 days
X_feature_volume_log_volume_std63,3,2005-10-28,0.0028928957569102445,ridge,Liquidity & volume,how much log volume moved over 63 days
X_feature_volume_log_volume_std63,4,2008-03-20,0.008730534774561724,ridge,Liquidity & volume,how much log volume moved over 63 days
X_feature_volume_log_volume_std63,5,2010-08-06,0.006113166610399882,ridge,Liquidity & volume,how much log volume moved over 63 days
X_feature_volume_log_volume_std63,6,2012-12-24,0.0056394537289937334,ridge,Liquidity & volume,how much log volume moved over 63 days
X_feature_volume_log_volume_std63,7,2015-05-14,0.003683103403697411,ridge,Liquidity & volume,how much log volume moved over 63 days
X_feature_volume_log_volume_std63,8,2017-09-29,0.0050332266837358475,ridge,Liquidity & volume,how much log volume moved over 63 days
X_feature_volume_log_volume_std63,9,2020-02-20,0.006365743776162465,ridge,Liquidity & volume,how much log volume moved over 63 days
X_feature_volume_log_volume_std63,10,2022-07-08,0.007948136888444424,ridge,Liquidity & volume,how much log volume moved over 63 days
X_feature_volume_log_volume_std63,11,2024-11-25,0.005945991724729538,ridge,Liquidity & volume,how much log volume moved over 63 days
